County,Median Age,% High School Graduate or Higher,% Bachelor s Degree or Higher,Unemployment Rate (%),Ethnicity: % Hispanic,Race: % White Alone,Race: % African American Alone,Race: % American Indian & Alaska Native Alone,Race: % Asian Alone,Race: % Native Hawaiian and Other Pacific Islander Alone,Race: % Multi-Racial,Votes,Percent_Voted,Republicans 2016,Democrats 2016,Green 2016,Libertarians 2016,Preschool.Enrollment.Ratio.enrolled.ages.3.and.4,Gini.Coefficient,Management.professional.and.related.occupations,Service.occupations,Sales.and.office.occupations,Farming.fishing.and.forestry.occupations,Construction.extraction.maintenance.and.repair.occupations,Production.transportation.and.material.moving.occupations,Low.birthweight,Teen.births,Children.in.single.parent.households,Adult.obesity,Diabetes,Sexually.transmitted.infections,Uninsured,Violent.crime,Injury.deaths,CA,S,MAR,CFS,ACFS,Mean Alc,Max Alc,Mixedness,LEN_SEC,LN_MILES,DVMT,DTRKVMT,% lt_10,% 10_19,% 20_29,% 30_39,% 40_49,% 50-59,% 60_69,% 70_79,% 80_89,% over_90,nursing home capacity,prison capacity and jail employees,military installation,hospital beds,Life Expectancy,Age-Adjusted Death Rate,Motor Vehicle Mortality Rate,% Insufficient Sleep,% Enrolled in Free or Reduced Lunch,Segregation Index,% Homeowners,Years of Potential Life Lost Rate_x,% With Access to Exercise Opportunities,% Flu Vaccinated,Income inequality,Percent Urban,Percent Rural,Enplanements,Number,customs_Y,hub_Y,Total Market Value,Total Actual Levy,Total County Tax Rate,Total Appraised Value (Total Taxable Value for FM/FC),Total Appraised Value (Total Taxable Value for County Tax Purposes),Per Capita Income,Total Personal Income,Median Household Income,Average Annual Pay,% of Population in Poverty,% of Population Under 18 in Poverty,Population,Population Density,school,work,shelter_enforcement,shelter,event,testing,transport,Short,Score,Years of Potential Life Lost Rate_y,% Fair/Poor,Physically Unhealthy Days,Mentally Unhealthy Days,% Smokers,Food Environment Index,% Physically Inactive,% With Access,% Excessive Drinking,% Alcohol-Impaired,Chlamydia Rate,PCP Rate,Dentist Rate,MHP Rate,Preventable Hosp. Rate,% Receiving HbA1c,% Mammography,Graduation Rate,% Some College,Labor Force,Association Rate,Average Daily PM2.5,% Severe Housing Problems,% Drive Alone,% Long Commute - Drives Alone,Yes,Policy Score
Rusk,39.1,79.3,14.7,5.1,16.88,79.43,17.13,1.05,0.55,0.09,1.76,18994.0,0.373258396,77.26124039,20.71706855,0.268505844,1.753185216,48.6,0.462,25.35,16.1,23.95,1.15,15.05,18.4,0.09,66.1,0.334,0.35200000000000004,0.114,264.1,0.266,330.79,81.9,0.365903484,-0.642003835,0.5653083839999999,2.22245e-05,2.22245e-05,3.92188e-05,0.000120301,-0.65417651,1714.241999999991,3568.9159999999843,2065229.5239999983,458928.4670000011,0.11607638503386256,0.12547648125531993,0.13820732023241186,0.13489508160319752,0.12431072129084784,0.12749343103512084,0.11748269864179713,0.07547833166796196,0.032918840901521036,0.007660708337959366,495.0,5101.0,0.0,96.0,76.8,426.0,29.0,30,65.0,19.0,77,8624.0,41,41.0,4.4,34.13,65.87,0.0,1.0,0.0,0.0,5051016680.0,20595549.0,0.550647,3947067940.0,3695739030.0,36485.0,1986623000.0,49788.0,43780.0,16.4,20.8,54406,57.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7641.335233,17.813046974000002,3.6326843736,3.6065408717,16.506584936,6.4,30.7,41.297581099,17.108981679,25.531914894,218.8,26.38025,24.65296,20.8602,79.69,83.733333333,55.710955711000004,95.7,46.53350702,22463,12.247974373,9.9,12.053947738,86.143899691,32.3,1,3.0
Sabine,52.7,85.4,12.9,8.6,4.46,90.04,7.06,0.81,0.37,0.06,1.65,4642.0,0.441884817,85.99741491,13.2270573,0.193881947,0.581645842,36.0,0.429,25.2,20.3,16.6,3.7,16.25,17.95,0.07,66.1,0.382,0.32,0.134,260.7,0.241,207.87,125.8,-0.133621712,-1.300110035,0.7728989490000001,-3.57782e-05,3.57782e-05,0.000164937,0.000522595,-0.034446057,757.4339999999994,1523.4919999999984,301741.756,55389.86499999999,0.09847798514223592,0.10436673310382316,0.09068671860844356,0.08570393187171589,0.09204566044573292,0.14160173944555174,0.16905236455879688,0.14314187352781302,0.06060880594310564,0.0143141873527813,180.0,0.0,0.0,25.0,74.5,559.0,34.0,31,69.0,11.0,88,12162.0,85,40.0,4.6,0.0,100.0,0.0,1.0,0.0,0.0,1179198932.0,2920063.0,0.42882600000000004,760862340.0,680943631.0,34631.0,366708000.0,40641.0,37316.0,17.6,28.5,10542,22.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13115.133739,18.433942569000003,4.0528974412,3.9841311494,17.334849694000003,5.8,27.6,84.70555658100001,15.059233105,37.5,251.2,28.93519,38.823640000000005,9.705910000000001,88.01,73.333333333,54.166666667,93.6,35.886349599,3461,15.432098765,8.8,13.240857502999999,83.273251622,27.4,1,
Sanaugustine,49.0,80.5,11.5,7.5,7.09,75.1,21.96,0.76,0.4,0.0,1.78,3563.0,0.405854881,73.53353915,25.45607634,0.16839741800000002,0.84198709,60.0,0.503,23.5,17.9,19.7,3.05,14.85,21.05,0.1,79.1,0.514,0.29100000000000004,0.136,428.2,0.264,302.33,117.7,-0.353864653,-2.025516589,0.677827172,-0.000131247,0.000131247,0.000247003,0.0007213230000000001,0.504525758,697.4950000000008,1407.1540000000025,317899.5100000004,44627.72899999996,0.11422564821303435,0.0956552207428171,0.10114459238495678,0.09530483531885074,0.10102779724363467,0.14272366269563186,0.15311843027330066,0.12275169352954918,0.05828077551973838,0.015767344078486338,285.0,0.0,0.0,18.0,73.7,548.0,47.0,34,84.0,50.0,80,13405.0,50,45.0,5.4,0.0,100.0,0.0,1.0,0.0,0.0,1216631820.0,3163721.0,0.39387,0.0,803239860.0,39879.0,328285000.0,38826.0,38384.0,22.2,34.3,8237,16.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12433.763806,22.581675189000002,4.4651716047,4.204836717,19.738793127,5.9,30.9,79.165256627,14.194964025,35.294117647,336.8,23.60439,48.07692,12.01923,71.93,76.388888889,49.193548387,91.4,33.784615385,2822,10.621975687,8.9,15.569823435,87.06896551700001,35.7,1,
Sanjacinto,45.1,82.8,10.0,5.6,13.06,86.46,9.8,1.01,0.54,0.06,2.13,10305.0,0.4038959,78.11741873,19.73799127,0.504609413,1.639980592,29.9,0.44,24.85,17.95,23.6,0.65,16.5,16.45,0.09,59.0,0.329,0.304,0.121,130.6,0.28600000000000003,329.86,107.6,-0.7369766390000001,-1.097948718,0.511077582,-2.16489e-05,2.16489e-05,9.10996e-05,0.000381118,-0.610090144,833.5649999999998,1714.4839999999995,1644074.6660000025,360393.7980000003,0.12219938335046247,0.12038369304556355,0.12028091812264476,0.1026036313806098,0.10438506337786914,0.13542309009934908,0.14652278177458036,0.10219253168893457,0.03912298732442617,0.0068859198355601245,100.0,0.0,0.0,0.0,76.5,458.0,28.0,33,59.0,9.0,82,10045.0,74,38.0,4.2,0.0,100.0,0.0,0.0,0.0,0.0,2865524642.0,11973953.0,0.63998,1998241190.0,1841946282.0,34514.0,991205000.0,47028.0,35112.0,17.5,28.4,28859,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89,14.0,10202.038665,18.184484958,3.9202631344,3.9191012848,16.955370256,6.9,28.7,74.503486962,17.010341926,40.425531915,302.6,14.59162,3.6092,7.218389999999999,110.16,80.12295082,49.110320285,89.6,36.252338038000005,11413,3.6479042789999996,9.7,15.293484114000002,79.377925117,59.8,1,3.0
Sanpatricio,35.5,78.1,14.5,7.6,57.94,94.2,2.02,1.04,1.14,0.14,1.46,21513.0,0.323027719,60.44717148,36.37335565,0.525263794,2.654209083,43.7,0.436,28.45,20.5,23.0,1.15,13.45,13.45,0.09,74.1,0.35600000000000004,0.292,0.108,482.0,0.231,290.12,53.8,-0.21090943,-0.660114766,0.529320324,3.60814e-05,3.60814e-05,4.67681e-05,0.000214455,-0.614475883,1479.8259999999982,3203.7539999999976,6110924.225999981,827050.1440000002,0.14414441747572815,0.14135315533980586,0.14015473300970874,0.13460254854368933,0.11353155339805825,0.11554915048543687,0.1022603155339806,0.07114684466019418,0.030552184466019417,0.006705097087378641,187.0,0.0,0.0,75.0,76.2,452.0,18.0,32,73.0,28.0,67,8714.0,48,39.0,4.7,80.35,19.65,0.0,3.0,0.0,0.0,12529535800.0,35651718.0,0.516324,7306047238.0,6904911986.0,43945.0,2939583000.0,53559.0,48612.0,17.3,26.1,66730,93.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82,13.0,8849.8902001,21.33341848,3.8138805355,3.5472927989999996,14.757142155999999,8.0,34.1,60.590395655,18.153224482,23.636363636,304.9,26.72328,35.4741,36.95218,58.84,84.039900249,56.689342403999994,91.4,52.052663076,30202,10.540849502999999,8.7,16.33510168,84.472801466,33.8,0,3.0
Sansaba,41.5,74.5,14.5,3.2,30.26,92.67,3.57,1.36,0.52,0.0,1.88,2354.0,0.391224863,86.02378929,12.4468989,0.169923534,1.359388275,31.4,0.471,27.7,16.35,19.75,3.9,10.15,22.2,0.07,57.8,0.449,0.299,0.107,315.5,0.302,191.84,109.7,-0.438610815,-1.349447801,0.899881816,4.1029e-05,4.1029e-05,0.00016549,0.0005763680000000001,0.15718183,807.5039999999989,1618.4939999999979,181599.32999999987,36323.03299999997,0.11079090617995516,0.10806916426512968,0.15626000640409862,0.10951008645533143,0.09333973743195643,0.1181556195965418,0.1346461735510727,0.11127121357668908,0.04707012487992315,0.01088696765930195,72.0,741.0,0.0,0.0,77.5,380.0,34.0,31,69.0,36.0,67,7928.0,47,23.0,4.6,50.64,49.36,0.0,1.0,0.0,0.0,2537619570.0,3349155.0,0.71,0.0,471711942.0,41233.0,249625000.0,43827.0,42027.0,16.8,28.0,6055,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,14.0,6371.7749848,20.572517398,4.0143007114,3.7619405092,16.483426921,7.0,25.5,7.1440221824000005,17.075030235,66.666666667,142.3,33.892559999999996,16.82369,16.82369,39.6,76.724137931,45.054945055,100.0,40.43715847,2440,20.33553635,7.3,13.80952381,67.046950417,26.1,1,
Schleicher,37.3,76.3,19.1,3.7,53.12,95.5,1.7,0.87,0.3,0.0,1.63,1054.0,0.333438785,77.70398482,19.82922201,0.189753321,2.2770398480000003,36.5,0.401,39.35,15.1,12.2,2.15,19.7,11.45,0.08,64.1,0.442,0.298,0.097,181.3,0.277,20.39,74.0,0.004200105,-0.4856148,0.991074253,8.12208e-05,8.12208e-05,7.78072e-05,0.000290242,0.277904301,416.42400000000004,837.1719999999998,149762.71199999994,31227.195999999985,0.1316831683168317,0.15115511551155114,0.12046204620462045,0.1198019801980198,0.10363036303630364,0.11716171617161715,0.12673267326732673,0.07425742574257425,0.042574257425742584,0.012541254125412541,34.0,0.0,0.0,14.0,78.2,349.0,23.0,30,60.0,26.0,79,8381.5,77,24.0,4.3,0.0,100.0,0.0,0.0,0.0,0.0,950834666.0,2654833.0,0.8965,296051928.0,296148437.0,40136.0,116195000.0,47317.0,45307.0,16.5,23.8,2793,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,15.0,5876.1502542,17.256990932,3.3508528177,3.2382719158,12.718676377000001,8.3,26.1,19.387460272000002,18.749197014,33.333333333,,,0.0,32.72251,121.67,93.10344827600001,48.275862069,94.4,51.11695138,1377,21.800062286,6.6,18.932038835,80.56112224399999,27.8,0,
Scurry,36.1,80.7,15.4,4.4,40.58,90.73,5.24,1.37,0.86,0.05,1.76,5261.0,0.319681594,83.69131344,13.93271241,0.41817145,1.957802699,46.2,0.501,29.5,14.35,19.7,0.6,20.7,15.25,0.11,92.5,0.338,0.295,0.09,413.7,0.247,693.78,71.2,-0.278910065,-0.818308323,0.960188476,9.97774e-05,9.97774e-05,0.000124351,0.000537237,0.435658643,1112.2569999999996,2333.591999999999,1586685.6970000009,393944.66800000076,0.13426007390462782,0.14147457328875593,0.1465775118775295,0.14118130095606782,0.1166637339433398,0.11771951434101707,0.09824623145052497,0.060941990732594285,0.03419555399143645,0.0087395155141064,80.0,1608.0,0.0,25.0,77.2,411.0,21.0,31,56.0,27.0,76,7197.0,40,31.0,4.2,68.3,31.7,1.0,1.0,0.0,0.0,3649013828.0,11467078.0,0.4498,0.0,2549372619.0,42095.0,709975000.0,53059.0,56126.0,15.8,21.3,16703,18.69,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,8781.677065799999,18.385448599,3.6477586825,3.4588543175,14.638832065,7.7,28.6,57.951657703,19.74792542,35.0,513.6,45.41584,40.38539,17.308030000000002,64.94,82.94930875600001,36.111111111,90.5,49.379760608999995,7463,11.353959693,7.1,12.383375742,81.850133558,11.8,0,5.0
Shackelford,43.2,84.5,25.2,3.0,11.6,95.82,1.71,0.6,0.39,0.06,1.41,1502.0,0.4648715570000001,91.74434088,6.857523302000001,0.0,1.3981358190000002,47.1,0.423,33.1,16.65,18.2,3.6,18.05,10.4,0.11,38.8,0.165,0.314,0.106,211.0,0.268,60.52,74.0,2.316704042,-0.26422418,0.8617482740000001,8.427959999999999e-05,8.427959999999999e-05,9.01699e-05,0.00030279,0.153883736,451.49199999999945,906.606999999999,170302.1759999999,30337.145999999986,0.12190706095353047,0.1264333132166566,0.12371756185878093,0.0944477972238986,0.1092335546167773,0.1448400724200362,0.14212432106216052,0.0872057936028968,0.04073627036813519,0.009354254677127338,0.0,0.0,0.0,0.0,81.9,251.0,23.0,30,48.0,26.0,81,8381.5,80,45.0,4.5,0.0,100.0,0.0,2.0,0.0,0.0,1306663386.0,3549422.0,0.6151,580294382.0,577048005.0,130461.0,424390000.0,57126.0,58884.0,13.4,20.5,3265,3.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6003.0543074,15.447960084000002,3.5593011283999996,3.6299082105,15.431727515999999,7.0,27.5,80.165778567,18.434668473,50.0,179.5,29.85075,0.0,60.33183,,83.870967742,45.945945946,100.0,52.54957507100001,1889,23.880597015,7.1,12.867647059000001,78.720538721,30.0,0,
Shelby,38.0,75.4,15.3,5.1,18.53,78.0,18.25,1.0,1.31,0.07,1.36,9072.0,0.35022970299999995,79.04541446,19.36728395,0.231481481,1.355820106,49.7,0.491,25.7,12.65,20.75,4.35,15.7,20.85,0.1,80.2,0.419,0.336,0.118,302.7,0.303,336.61,114.1,0.271652768,-1.44180828,0.6911955940000001,2.24553e-06,2.24553e-06,0.000176882,0.0007294,-0.280551826,1340.5069999999985,2792.701999999997,854710.6950000022,146296.63800000027,0.14575968141736764,0.14003007029948392,0.11499857775610547,0.1175179812263806,0.11800560770449835,0.12633589337234344,0.11597383071234102,0.07708561908244951,0.03677516355804787,0.007517574870982161,353.0,0.0,0.0,0.0,75.1,498.0,31.0,35,74.0,28.0,74,10077.0,42,42.0,4.6,20.57,79.43,0.0,1.0,0.0,0.0,2262041047.0,11292726.0,0.8562,1316479134.0,1319472246.0,41666.0,1059078000.0,41961.0,37926.0,20.6,30.1,25274,31.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11921.666665,21.648378312,4.2045672631999995,4.0330461054,19.128447279,6.4,30.1,43.740176045,16.146227212,24.390243901999998,329.2,23.62019,31.27566,50.82294,70.46,77.519379845,46.484375,92.9,37.929860401999996,11048,12.203763483,9.4,11.082070047,78.20540080800001,36.8,1,
Sherman,36.7,74.3,21.6,3.1,44.18,95.08,1.66,1.17,0.82,0.0,1.27,933.0,0.314247221,86.49517685,10.28938907,0.32154340800000003,2.893890675,25.3,0.389,32.25,16.45,14.6,16.65,5.4,14.65,0.07,47.3,0.228,0.29600000000000004,0.099,315.7,0.341,154.88,74.0,2.105970973,-0.220924755,0.7955068390000001,7.69152e-05,7.69152e-05,0.000108146,0.001057805,0.072037978,693.1619999999994,1427.7319999999988,471619.9919999994,179067.2370000002,0.1409591704471808,0.14452365521710953,0.12799740764744005,0.09202851587815944,0.1254050550874919,0.1386908619572262,0.10563836681788724,0.07355800388852883,0.037589112119248216,0.013609850939727802,42.0,0.0,0.0,0.0,80.1,325.0,23.0,31,61.0,26.0,76,8381.5,38,36.0,3.8,0.0,100.0,0.0,3.0,0.0,0.0,1051961900.0,3788407.0,0.6746979999999999,0.0,561496760.0,49508.0,152435000.0,57052.0,42044.0,12.1,15.9,3022,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,15.0,8227.6578556,17.615812082,3.5156018272000003,3.4074451504,13.919010914000001,8.5,24.5,70.006591958,19.155773967000002,22.222222222,162.1,,0.0,,59.68,79.310344828,,92.5,44.21437271600001,1350,26.041666666999998,6.8,8.9552238806,73.142857143,25.8,0,
Smith,36.5,84.7,24.7,4.1,19.65,77.74,17.85,0.84,1.7,0.12,1.76,83161.0,0.408308457,70.5030002,26.60862664,0.408845492,2.4795276630000003,38.7,0.479,31.85,18.25,25.65,0.7,9.35,14.25,0.08,50.9,0.319,0.282,0.104,482.2,0.248,404.63,69.1,0.202633666,-0.321423022,0.443747746,2.20505e-05,2.20505e-05,2.30586e-05,0.00016670099999999995,-0.84866313,2678.732,5837.39300000001,12227825.706000054,1967201.9559999963,0.13599072859800546,0.1380689516954728,0.13609093642031514,0.13288864296824282,0.11403214492665226,0.11863299102922148,0.11035059667222892,0.07239361632603268,0.033865887078854844,0.007685504284973619,1834.0,0.0,0.0,1337.0,78.3,370.0,18.0,33,62.0,34.0,66,7398.0,72,52.0,4.7,68.39,31.61,48532.0,1.0,0.0,0.0,20329916663.0,58814361.0,0.337311,0.0,17436241612.0,55229.0,12714831000.0,56848.0,45429.0,15.0,22.2,232751,227.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7611.859788500001,17.916653057999998,3.6502779541000003,3.6337039513,16.474578295,6.6,29.7,69.80554469399999,17.673309939,19.913419913,408.1,100.02871,59.03502,97.65191999999999,52.71,87.40625,67.41842610399999,93.4,60.561826206000006,105569,14.084759752,9.9,18.181818182,82.81254920100001,28.8,1,5.0
Somervell,42.0,82.7,19.2,4.5,18.67,93.84,1.32,1.45,1.09,0.05,2.26,3876.0,0.477928483,82.71413829,13.93188854,0.593395253,2.760577915,54.8,0.453,40.8,20.15,16.65,0.0,11.45,11.05,0.08,39.6,0.262,0.284,0.104,142.0,0.237,75.27,90.3,1.011305204,0.054965723,0.796969978,2.94686e-05,2.94686e-05,6.89928e-05,0.00035375300000000005,-0.251330865,270.26100000000025,554.9250000000009,311452.3759999994,30762.165000000015,0.11765326580141396,0.12134641764271395,0.13073757518201962,0.10900073863036826,0.11068903661496254,0.13379761527909675,0.13770180436847104,0.08863564419119975,0.041046744750448456,0.009391157539305688,220.0,0.0,0.0,16.0,77.3,363.0,31.0,31,44.0,3.0,72,8676.0,71,45.0,5.6,0.0,100.0,0.0,0.0,0.0,0.0,2826470943.0,11449236.0,0.48923199999999994,2465252376.0,2340246729.0,45756.0,412536000.0,63929.0,59912.0,9.7,14.2,9128,45.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7979.461771799999,17.044433422,3.7386556374,3.7165740425,15.710317453,7.7,26.4,74.41696113100001,18.242359952,26.315789474000002,207.0,102.98661,34.188030000000005,11.39601,65.62,87.5,59.302325581000005,89.5,49.462365591,4172,10.298661174,8.4,13.323124043,81.88466948,34.9,1,
Starr,28.7,48.5,9.3,11.7,96.32,98.75,0.38,0.38,0.24,0.02,0.23,11691.0,0.191806668,18.97185869,79.08647678,0.5816439999999999,1.360020529,44.6,0.519,23.6,27.05,23.1,2.1,13.0,11.15,0.09,101.2,0.35700000000000004,0.293,0.09,341.9,0.34600000000000003,272.31,44.4,-0.357659445,-2.451510161,1.86766699,0.000208818,0.000208818,0.000751359,0.0031966940000000004,3.56814952,844.6359999999988,1714.4509999999993,1759188.6500000004,142049.33200000058,0.1809297867994784,0.16206067652280476,0.1534038240977863,0.122924162202077,0.11616836085405895,0.1000329934484438,0.07883863061477793,0.05571179437226036,0.02450941884397241,0.005420352244340052,220.0,0.0,0.0,48.0,79.1,353.0,13.0,35,89.0,31.0,74,6697.0,25,25.0,5.4,76.29,23.71,0.0,0.0,0.0,0.0,4030687542.0,16612590.0,0.7823,2106488078.0,2131410337.0,26316.0,1698035000.0,30490.0,30320.0,33.2,45.3,64633,49.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6511.6368679,40.732355159,5.5058511378,4.3379111908,20.113247958,5.8,28.4,28.216441411999998,13.81852446,41.176470588,279.6,18.81025,15.595270000000001,15.595270000000001,87.74,90.008841733,43.917525773,91.7,32.004846321,26266,2.6647856415,8.0,21.461897355999998,70.566611117,22.2,1,3.0
Stephens,40.0,77.1,16.9,4.7,23.97,94.02,2.75,1.25,0.61,0.04,1.32,3453.0,0.361494975,87.83666377,10.07819288,0.20272227,1.882421083,47.9,0.451,22.95,16.7,26.65,1.8,16.75,15.2,0.07,73.1,0.306,0.293,0.108,136.2,0.29100000000000004,117.03,89.9,0.390579331,-0.708057866,0.83854897,5.72826e-05,5.72826e-05,8.5119e-05,0.00024151,-0.022307961,673.0519999999989,1372.4739999999977,240782.60000000033,34052.06500000002,0.1270878721859114,0.12397551613237888,0.13549123353044926,0.12241933810561262,0.10250025936300446,0.12273057371096588,0.12511671335200747,0.08818342151675485,0.042224297126257915,0.01027077497665733,92.0,778.0,0.0,40.0,76.1,465.0,27.0,32,63.0,16.0,81,9722.0,56,32.0,5.1,60.63,39.37,14.0,1.0,0.0,0.0,1573361733.0,4257313.0,0.7328,0.0,580965243.0,39289.0,370612000.0,43115.0,39047.0,19.4,30.4,9366,10.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7183.3441631,19.333943951,3.9253952136000003,3.7647077641,16.996160414000002,6.6,27.6,65.877466251,18.800799693,12.5,233.9,21.18644,50.47446,20.189780000000006,94.51,79.032258065,44.660194175,94.6,43.97641112,3979,12.711864407,7.3,12.680115274,79.395385839,14.2,1,
Sterling,37.8,85.8,23.7,3.8,40.0,93.59,2.01,2.08,0.54,0.08,1.7,633.0,0.5611702129999999,86.72985782,11.05845182,0.789889415,1.421800948,44.9,0.459,34.15,16.05,12.25,6.2,17.6,13.75,0.08,57.6,0.217,0.292,0.106,431.8,0.253,112.49,74.0,0.35626179700000005,-0.804603445,1.079765153,0.000142134,0.000142134,0.00017172700000000002,0.001059635,0.908646303,238.25699999999995,566.9379999999996,609084.6150000003,172209.56300000017,0.10689388071262587,0.13090627420604184,0.10844306738962044,0.1130906274206042,0.08752904725019364,0.1402013942680093,0.1332300542215337,0.08830364058869092,0.06661502711076685,0.024786986831913247,44.0,0.0,0.0,0.0,77.3,412.5,23.0,33,40.0,26.0,86,8381.5,55,38.0,3.5,0.0,100.0,0.0,1.0,0.0,0.0,1060423820.0,4489108.0,0.5261170000000001,0.0,853252804.0,58174.0,76266000.0,59064.0,44968.0,12.6,17.3,1291,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,10.0,,22.17158236,4.1708729538,3.8571076419,17.202811269,4.5,26.4,55.380577428,16.944385912999998,0.0,,0.0,0.0,,,94.444444444,,100.0,64.728682171,664,14.792899408,6.7,15.789473684,73.801369863,17.4,0,
Stonewall,47.0,79.5,13.5,3.4,18.44,91.43,3.82,1.66,1.59,0.0,1.51,701.0,0.488501742,79.17261056,19.25820257,0.14265335199999998,1.426533524,68.2,0.413,44.3,12.75,18.6,4.15,11.2,9.0,0.08,36.5,0.156,0.287,0.118,315.7,0.268,180.63,74.0,0.566098604,0.352711393,0.8425733040000001,5.078060000000001e-05,5.078060000000001e-05,0.00014959,0.000748576,0.095909556,510.396,1021.032,100718.351,18593.716000000008,0.11031002162941599,0.11247296322999277,0.08940158615717375,0.09012256669069936,0.0958904109589041,0.12617159336697908,0.13554434030281182,0.11247296322999277,0.09372746935832732,0.033886085075702954,53.0,0.0,0.0,20.0,77.3,343.0,23.0,30,44.0,26.0,76,8381.5,53,12.0,5.6,0.0,100.0,0.0,1.0,0.0,0.0,744522120.0,1978474.0,0.9554,207753267.0,206958507.0,53416.0,72753000.0,46915.0,38952.0,14.6,17.8,1350,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17.826277874000002,3.8267616851999997,3.7408909717000003,15.228830365,7.3,26.9,53.087248322,15.802396645,80.0,,70.92199000000001,0.0,140.25245,102.7,82.857142857,,90.0,42.857142857,626,21.276595745,6.9,11.016949152999999,82.581967213,19.4,0,
Sutton,40.8,76.6,16.8,5.1,62.65,96.18,1.17,1.09,0.58,0.05,0.93,1415.0,0.33698499600000004,75.97173145,22.12014134,0.35335689,1.554770318,50.8,0.434,29.3,15.8,18.05,1.0,17.9,18.05,0.08,67.1,0.184,0.29,0.102,174.7,0.293,134.44,74.0,0.848203375,-0.471129091,0.909530925,0.000102652,0.000102652,0.000104654,0.0005053109999999999,0.340080274,549.5609999999998,1208.268,1955622.2280000013,798022.2140000006,0.14098798397863818,0.1116154873164219,0.1308411214953271,0.11295060080106807,0.11134846461949266,0.12656875834445927,0.12550066755674233,0.07903871829105474,0.04512683578104139,0.01602136181575434,0.0,0.0,0.0,12.0,81.4,267.0,23.0,30,58.0,26.0,67,8381.5,85,41.0,4.3,81.2,18.8,0.0,1.0,0.0,0.0,1596005108.0,4006815.0,0.702094,568541034.0,571160034.0,61478.0,231034000.0,54774.0,68360.0,14.2,22.6,3776,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18.221123899000002,3.3989903675999997,3.2630621835,12.328551555999999,8.9,23.9,83.817829457,18.744630638,4.347826087,151.1,102.22336,25.84647,,83.4,92.682926829,54.716981132,98.5,50.107296137,1579,20.444671607,6.5,12.328767122999999,83.050847458,16.6,0,
Swisher,36.0,80.5,14.8,4.1,44.09,87.72,8.28,1.64,0.63,0.08,1.66,2190.0,0.283275126,76.30136986,21.09589041,0.273972603,2.328767123,45.5,0.4320000000000001,29.6,19.95,18.15,7.5,9.2,15.65,0.13,101.6,0.342,0.282,0.107,512.8,0.268,251.48,71.6,0.625644517,-1.175968298,0.851333008,5.29338e-05,5.29338e-05,0.000112894,0.000497213,0.035179326000000004,1450.4250000000015,3002.3240000000033,1164429.7630000005,265261.01999999967,0.1288021534320323,0.14037685060565275,0.13324360699865412,0.12705248990578735,0.1018842530282638,0.11534320323014804,0.11440107671601615,0.08223418573351278,0.04508748317631225,0.011574697173620458,52.0,723.0,0.0,20.0,75.8,441.0,32.0,32,72.0,30.0,71,9446.0,54,23.0,4.6,62.43,37.57,0.0,2.0,0.0,0.0,732798417.0,2642365.0,0.82,320317155.0,322447483.0,41977.0,313232000.0,43084.0,36306.0,19.2,29.2,7397,8.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6894.4433712,22.859806426,4.1554176606999995,3.7688656248,16.689758677,7.3,30.4,58.492487903999994,16.936282446,50.0,303.4,13.274920000000002,13.394049999999998,13.394049999999998,68.16,81.578947368,52.577319588,93.5,42.169857634,2703,17.25740077,7.3,12.00750469,84.428408659,28.5,0,
